work_date,hours,cost,employee_id,employee_name,role,hourly_rate,branch_code,branch_name,currency
2025-04-17,6.16,159.73,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-17,7.85,240.29,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-17,8.73,198.96,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-17,4.01,87.66,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-18,7.72,194.0,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-18,5.49,118.53,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-18,6.79,170.97,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-18,5.51,117.97,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-18,4.29,111.24,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-18,6.7,205.09,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-19,5.76,180.23,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-19,5.03,116.6,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-19,5.34,165.43,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-19,8.55,261.72,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-20,8.38,211.01,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-20,6.31,146.27,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-20,7.2,154.15,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-20,4.74,146.85,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-20,8.5,185.81,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-21,7.73,166.89,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-21,4.28,85.0,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-21,7.08,151.58,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-21,7.11,220.27,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-21,7.63,233.55,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-21,5.06,110.61,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-22,7.25,182.19,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-22,4.42,95.43,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-22,6.89,215.59,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-22,8.4,194.71,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-22,4.74,101.48,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-22,6.68,173.21,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-22,4.35,99.14,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-23,5.13,110.76,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-23,7.2,225.29,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-23,6.22,156.62,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-23,7.08,140.61,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-23,6.12,141.86,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-23,6.87,178.14,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-23,5.52,171.01,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-23,5.07,110.83,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-24,7.12,178.93,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-24,8.11,175.09,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-24,6.37,199.32,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-24,4.61,116.08,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-24,8.68,185.84,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-24,8.55,221.7,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-24,7.09,219.65,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-24,8.22,187.33,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-24,5.63,123.07,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-25,6.48,162.84,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-25,5.18,111.84,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-25,5.39,168.65,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-25,8.46,168.02,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-25,8.24,191.0,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-25,7.84,167.85,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-25,5.18,134.32,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-25,4.33,134.14,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-25,7.45,228.04,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-25,6.5,148.13,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-25,7.34,160.45,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-26,5.03,157.39,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-26,7.54,149.74,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-26,4.19,97.12,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-26,6.57,201.11,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-27,7.47,188.09,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-27,6.73,133.66,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-27,8.96,191.83,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-27,5.48,119.79,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-28,7.54,189.48,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-28,5.65,121.98,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-28,8.0,250.32,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-28,8.72,219.57,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-28,5.13,101.88,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-28,8.71,201.9,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-28,4.95,153.35,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-28,8.32,254.68,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-28,5.16,112.8,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-29,5.15,129.42,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-29,4.3,92.84,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-29,5.05,158.01,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-29,6.29,158.38,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-29,7.68,152.52,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-29,7.0,216.86,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-29,7.86,179.13,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-29,5.71,124.82,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-30,4.49,112.83,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-30,4.06,87.66,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-30,6.34,146.96,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-04-30,8.29,177.49,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-30,6.85,212.21,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-30,5.89,180.29,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-04-30,6.58,149.96,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-01,7.17,180.18,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-01,8.67,187.19,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-01,5.52,172.72,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-01,7.8,196.4,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-01,7.62,176.63,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-01,7.16,185.66,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-01,8.77,271.69,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-01,7.36,167.73,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-01,6.54,142.96,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-02,6.04,151.79,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-02,8.9,192.15,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-02,6.06,189.62,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-02,7.14,141.8,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-02,7.13,152.65,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-02,5.1,158.0,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-02,4.76,108.48,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-03,5.18,111.84,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-03,6.78,134.65,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-03,8.09,187.53,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-03,8.11,210.29,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-03,6.21,190.09,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-03,7.95,173.79,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-04,5.61,141.26,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-04,7.94,245.98,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-04,6.76,206.92,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-04,8.63,188.65,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-05,4.21,105.8,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-05,7.34,158.47,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-05,7.82,244.69,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-05,5.69,143.27,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-05,5.42,107.64,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-05,4.26,98.75,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-05,8.32,257.75,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-05,6.87,210.29,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-05,6.77,154.29,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-05,6.65,145.37,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-06,5.6,120.9,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-06,5.55,173.66,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-06,5.65,142.27,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-06,8.05,172.35,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-06,8.68,225.07,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-06,4.93,152.73,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-06,5.83,132.87,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-06,7.53,164.61,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-07,5.42,136.2,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-07,4.67,100.83,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-07,7.35,229.98,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-07,5.31,133.71,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-07,5.56,110.42,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-07,7.35,190.59,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-07,5.18,113.23,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-08,6.09,153.04,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-08,8.28,259.08,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-08,8.19,206.22,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-08,8.29,164.64,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-08,7.46,172.92,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-08,8.35,178.77,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-08,6.14,190.22,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-08,6.1,139.02,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-08,7.68,167.88,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-09,5.09,127.91,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-09,7.82,168.83,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-09,6.5,203.38,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-09,5.14,102.08,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-09,6.27,145.34,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-09,7.4,158.43,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-09,5.08,131.72,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-09,4.05,125.47,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-09,5.88,179.99,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-09,7.33,160.23,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-10,5.04,126.66,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-10,6.09,131.48,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-10,8.44,264.09,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-10,6.51,129.29,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-10,6.92,148.16,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-10,4.38,113.57,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-10,5.76,176.31,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-10,6.17,140.61,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-10,5.82,127.23,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-11,7.49,161.71,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-11,4.65,92.35,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-11,5.39,124.94,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-11,6.75,144.52,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-11,4.88,126.54,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-11,7.11,220.27,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-11,4.71,144.17,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-11,8.66,197.36,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-11,6.95,151.93,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-12,6.28,135.59,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-12,5.16,161.46,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-12,7.72,194.39,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-12,5.78,114.79,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-12,6.42,166.47,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-12,5.5,170.39,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-12,5.15,157.64,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-12,6.42,146.31,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-12,5.14,112.36,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-13,5.05,126.91,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-13,8.88,191.72,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-13,8.83,276.29,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-13,7.21,154.37,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-13,8.44,218.85,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-13,5.54,126.26,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-13,7.27,158.92,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-14,5.81,181.79,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-14,5.64,112.01,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-14,5.38,124.71,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-14,6.33,135.53,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-14,7.07,183.33,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-14,4.87,150.87,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-14,4.94,151.21,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-14,8.15,185.74,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-14,6.01,131.38,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2025-05-15,4.69,117.86,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-15,5.41,116.8,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2025-05-15,6.01,188.05,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
